ResponseId,Age,Ethnicity,Honesty_YT_Aby_1,Trustworthy_YT_Aby_1,Informed_YT_Aby_1,Harm_YT_Aby,NicotineCool_YT_Aby_1,NicoAttra_YT_Aby_1,VapeFriends_YT_Aby,VapeMonths_YT_Aby,VapeInt_YT_Aby,Honesty_YT_Anna_1,Trustworthy_YT_Anna_1,Informed_YT_Anna_1,Harm_YT_Anna,NicotineCool_YT_Anna_1,NicoAttra_YT_Ann_1,VapeFriends_YT_Anna,VapeMonths_YT_Anna,VapeInt_YT_Anna,Honesty_YT_Cham_1,Trustworthy_YT_Cham_1,Informed_YT_Cham_1,Harm_YT_Cham,NicotineCool_YT_Cham_1,NicoAttra_YT_Cham_1,VapeFriends_YT_Cham,VapeMonths_YT_Cham,VapeInt_YT_Cham,Honesty_YT_Fab_1,Trustworthy_YT_Fab_1,Informed_YT_Fab_1,Harm_YT_Fab,NicotineCool_YT_Fab_1,NicoAttra_YT_Fab_1,VapeFriends_YT_Fab,VapeMonths_YT_Fab,VapeInt_YT_Fab,Honesty_YT_Mae_1,Trustworthy_YT_Mae_1,Informed_YT_Mae_1,Harm_YT_Mae,NicotineCool_YT_Mae_1,NicoAttra_YT_Mae_1,VapeFriends_YT_Mae,VapeMonths_YT_Mae,VapeInt_YT_Mae,Honesty_YT_Zanx_1,Trustworthy_YT_Zanx_1,Informed_YT_Zanx_1,Harm_YT_Zanx,NicotineCool_YT_Zanx_1,NicoAttra_YT_Zanx_1,VapeFriends_YT_Zanx,VapeMonths_YT_Zanx,VapeInt_YT_Zanx,Honesty_OT_Aby_1,Trustworthy_OT_Aby_1,Informed_OT_Aby_1,Harm_OT_Aby,NicotineCool_OT_Aby_1,NicoAttra_OT_Aby_1,VapeFriends_OT_Aby,VapeMonths_OT_Aby,VapeInt_OT_Aby,Honesty_OT_Anna_1,Trustworthy_OT_Anna_1,Informed_OT_Anna_1,Harm_OT_Anna,NicotineCool_OT_Anna_1,NicoAttra_OT_Anna_1,VapeFriends_OT_Anna,VapeMonths_OT_Anna,VapeInt_OT_Anna,Honesty_OT_Cham_1,Trustworthy_OT_Cham_1,Informed_OT_Cham_1,Harm_OT_Cham,NicotineCool_OT_Cham_1,NicoAttra_OT_Cham_1,VapeFriends_OT_Cham,VapeMonths_OT_Cham,VapeInt_OT_Cham,Honesty_OT_Fab_1,Trustworthy_OT_Fab_1,Informed_OT_Fab_1,Harm_OT_Fab,NicotineCool_OT_Fab_1,NicoAttra_OT_Fab_1,VapeFriends_OT_Fab,VapeMonths_OT_Fab,VapeInt_OT_Fab,Honesty_OT_Mae_1,Trustworthy_OT_Mae_1,Informed_OT_Mae_1,Harm_OT_Mae,NicotineCool_OT_Mae_1,NicoAttra_OT_Mae_1,VapeFriends_OT_Mae,VapeMonths_OT_Mae,VapeInt_OT_Mae,Honesty_OT_Zanx_1,Trustworthy_OT_Zanx_1,Informed_OT_Zanx_1,Harm_OT_Zanx,NicotineCool_OT_Zanx_1,NicoAttra_OT_Zanx_1,VapeFriends_OT_Zanx,VapeMonths_OT_Zanx,VapeInt_OT_Zanx,Honesty_YC_Aby_1,Trustworthy_YC_Aby_1,Informed_YC_Aby_1,Harm_YC_Aby,NicotineCool_YC_Aby_1,NicoAttra_YC_Aby_1,VapeFriends_YC_Aby,VapeMonths_YC_Aby,VapeInt_YC_Aby,Honesty_YC_Anna_1,Trustworthy_YC_Anna_1,Informed_YC_Anna_1,Harm_YC_Anna,NicotineCool_YC_Anna_1,NicoAttra_YC_Anna_1,VapeFriends_YC_Anna,VapeMonths_YC_Anna,VapeInt_YC_Anna,Honesty_YC_Cham_1,Trustworthy_YC_Cham_1,Informed_YC_Cham_1,Harm_YC_Cham,NicotineCool_YC_Cham_1,NicoAttra_YC_Cham_1,VapeFriends_YC_Cham,VapeMonths_YC_Cham,VapeInt_YC_Cham,Honesty_YC_Fab_1,Trustworthy_YC_Fab_1,Informed_YC_Fab_1,Harm_YC_Fab,NicotineCool_YC_Fab_1,NicoAttra_YC_Fab_1,VapeFriends_YC_Fab,VapeMonths_YC_Fab,VapeInt_YC_Fab,Honesty_YC_Mae_1,Trustworthy_YC_Mae_1,Informed_YC_Mae_1,Harm_YC_Mae,NicotineCool_YC_Mae_1,NicoAttra_YC_Mae_1,VapeFriends_YC_Mae,VapeMonths_YC_Mae,VapeInt_YC_Mae,Honesty_YC_Zanx_1,Trustworthy_YC_Zanx_1,Informed_YC_Zanx_1,Harm_YC_Zanx,NicotineCool_YC_Zanx_1,NicoAttra_YC_Zanx_1,VapeFriends_YC_Zanx,VapeMonths_YC_Zanx,VapeInt_YC_Zanx,Honesty_OC_Aby_1,Trustworthy_OC_Aby_1,Informed_OC_Aby_1,Harm_OC_Aby,NicotineCool_OC_Aby_1,NicoAttra_OC_Aby_1,VapeFriends_OC_Aby,VapeMonths_OC_Aby,VapeInt_OC_Aby,Honesty_OC_Anna_1,Trustworthy_OC_Anna_1,Informed_OC_Anna_1,Harm_OC_Anna,NicotineCool_OC_Anna_1,NicoAttra_OC_Anna_1,VapeFriends_OC_Anna,VapeMonths_OC_Anna,VapeInt_OC_Anna,Honesty_OC_Cham_1,Trustworthy_OC_Cham_1,Informed_OC_Cham_1,Harm_OC_Cham,NicotineCool_OC_Cham_1,NicoAttra_OC_Cham_1,VapeFriends_OC_Cham,VapeMonths_OC_Cham,VapeInt_OC_Cham,Q274_First.Click,Q274_Last.Click,Q274_Page.Submit,Q274_Click.Count,Honesty_OC_Fab_1,Trustworthy_OC_Fab_1,Informed_OC_Fab_1,Harm_OC_Fab,NicotineCool_OC_Fab_1,NicoAttra_OC_Fab_1,VapeFriends_OC_Fab,VapeMonths_OC_Fab,VapeInt_OC_Fab,Q285_First.Click,Q285_Last.Click,Q285_Page.Submit,Q285_Click.Count,Honesty_OC_Mae_1,Trustworthy_OC_Mae_1,Informed_OC_Mae_1,Harm_OC_Mae,NicotineCool_OC_Mae_1,NicoAttra_OC_Mae_1,VapeFriends_OC_Mae,VapeMonths_OC_Mae,VapeInt_OC_Mae,Honesty_OC_Zanx_1,Trustworthy_OC_Zanx_1,Informed_OC_Zanx_1,Harm_OC_Zanx,NicotineCool_OC_Zanx_1,NicoAttra_OC_Zanx_1,VapeFriends_OC_Zanx,VapeMonths_OC_Zanx,VapeInt_OC_Zanx,ControlQuestion_fitness,ControlQuestion_nofitness,ControlQuestionAge,Condition,white,asian,black,multi,other,sm_exposure,infl_expos,nic_30dayuse,ecig_30dayuse,harmvape_pretest,appeal_cool_pretest,suscept_pretest,sm_freq_use,sub_30dayuse,cigcan_30dayuse
R_6CIZPSNyU3WNRtt,17,Yes,0,0,0,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,20,10,100,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,0,0,0,Not at all harmful,0,0,Definitely not,Definitely not,Definitely not,0,0,0,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,0,0,0,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,0,0,0,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,People vaping and exercising,People vaping,17,Young Treat,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0
R_6jYYET0mEl35MpL,14,Yes,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,10,20,15,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,25,5,15,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,50,15,15,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,2.35,38.162,39.186,4,55,20,20,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,1.171,16.192,17.082,3,35,20,25,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,5,5,5,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,,People vaping,14,Old Control,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0
R_6HA2Tb6q3iT62RO,16,No,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,5,6,8,Very harmful,0,0,Definitely not,Definitely not,Probably not,0,3,3,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,5,5,6,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,5,6,32,Very harmful,0,0,Definitely not,Definitely not,Probably not,6,8,0,Very harmful,0,0,Definitely not,Definitely not,Probably not,40,25,0,Very harmful,0,0,Definitely not,Definitely not,Probably not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,,People vaping,16,Young Control,1,0,0,0,0,1,0,0,0,2,2,1,1,0,0
R_33fXDZxniH9ZYJ5,17,No,64,21,11,Very harmful,1,1,Probably not,Probably not,Probably not,79,97,94,Somewhat harmful,5,6,Probably not,Definitely not,Definitely not,14,6,4,Somewhat harmful,2,1,Probably not,Probably not,Probably not,0,0,0,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,13,6,6,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,12,5,21,Extremely harmful,1,2,Probably not,Definitely not,Probably not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,,People vaping,17,Young Treat,1,0,0,0,0,0,0,0,0,2,2,1,2,0,0
R_1rIlX2BiEdN8kul,17,No,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,16,14,13,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,18,16,16,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,27,11,12,Very harmful,1,1,Definitely not,Definitely not,Definitely not,0,0,16.175,0,37,24,25,Slightly harmful,2,2,Probably not,Probably not,Probably not,0,0,16.801,0,40,26,53,Slightly harmful,2,3,Definitely not,Definitely not,Probably not,23,17,16,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,,People vaping,17,Old Control,1,0,0,0,0,1,1,0,0,4,4,1,1,0,0
R_7NFa6bU0s1zdE4t,17,No,10,50,15,Extremely harmful,0,0,Probably not,Definitely not,Definitely not,1,1,1,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,4,5,1,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,1,1,2,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,50,60,20,Somewhat harmful,5,7,Probably yes,Probably not,Probably yes,1,1,1,Extremely harmful,0,0,Probably not,Definitely not,Probably yes,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,People vaping and exercising,People vaping,17,Young Treat,1,0,0,0,0,0,1,0,0,1,1,1,2,0,0
R_3n2wSZSdzR0mmCH,15,Yes,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,32,26,17,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,22,19,23,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,13,15,29,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,38,49,22,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,29,31,29,Extremely harmful,1,2,Definitely not,Definitely not,Definitely not,50,36,17,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,People vaping and exercising,People vaping,15,Young Control,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0
R_5H05vaBl8kn6KwF,14,No,10,6,14,Not at all harmful,1,1,Definitely not,Definitely not,Definitely not,6,14,12,Extremely harmful,2,1,Definitely not,Definitely not,Definitely not,8,10,15,Somewhat harmful,1,1,Definitely not,Definitely not,Probably not,29,37,7,Slightly harmful,3,1,Probably not,Definitely not,Probably yes,5,2,3,Extremely harmful,1,1,Definitely not,Definitely not,Definitely not,18,14,13,Not at all harmful,1,2,Definitely not,Probably not,Probably not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,People vaping and exercising,People vaping,14,Young Treat,0,1,0,0,0,1,0,0,0,NA,NA,1,1,0,0
R_3qEKsIze8ULgA9T,15,Yes,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,37,51,51,Slightly harmful,4,2,Probably yes,Probably yes,Probably not,62,56,55,Somewhat harmful,4,2,Probably yes,Probably yes,Probably not,44,53,47,Somewhat harmful,4,2,Probably yes,Probably not,Probably not,38,50,48,Somewhat harmful,4,2,Probably yes,Probably yes,Probably not,32,48,53,Somewhat harmful,4,1,Probably yes,Probably yes,Probably not,39,53,50,Slightly harmful,4,1,Probably yes,Probably yes,Probably not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,,People vaping,15,Old Treat,0,0,0,0,0,0,0,1,1,3,3,1,1,1,0
R_3YFergoOp6GkcSt,17,No,50,36,41,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,20,30,50,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,44,27,40,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,26,NA,28,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,50,50,33,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,NA,NA,30,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,People vaping and exercising,People vaping,17,Young Treat,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0
R_6QfvIegS9jDUVoW,14,Yes,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,22,22,19,Very harmful,1,1,Probably not,Definitely not,Probably not,19,18,22,Very harmful,1,1,Probably not,Definitely not,Probably not,29,18,40,Very harmful,1,1,Probably not,Definitely not,Probably not,11,19,21,Somewhat harmful,1,1,Probably not,Definitely not,Probably not,11,15,12,Very harmful,1,1,Probably not,Definitely not,Probably not,12,14,15,Somewhat harmful,1,2,Probably not,Definitely not,Probably not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,,People vaping,14,Young Control,0,0,0,0,0,0,1,0,0,2,2,1,3,0,0
R_5qfl0b8ekiBFfLM,14,No,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,1,2,1,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,3,1,1,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,1,1,1,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,0,0,11.015,0,10,1,1,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,0,0,12.888,0,12,4,3,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,2,2,1,Extremely harmful,0,0,Definitely not,Definitely not,Definitely not,People vaping and exercising,People vaping,14,Old Control,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
R_3js7BfXcOIeFMng,16,No,0,0,0,Slightly harmful,0,0,Probably not,Probably yes,Definitely not,9,47,0,Very harmful,0,0,Probably not,Definitely not,Definitely not,0,0,0,Not at all harmful,0,0,Definitely not,Definitely not,Definitely not,0,0,0,Somewhat harmful,0,0,Probably not,Definitely not,Definitely not,0,0,0,Somewhat harmful,0,0,Probably not,Probably yes,Probably not,0,0,0,Very harmful,0,0,Probably not,Definitely not,Definitely not,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,People vaping and exercising,People vaping,16,Young Treat,1,0,0,0,0,0,1,0,0,5,5,1,3,0,0
R_3lVU6SqsoYdjYen,17,No,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,50,50,30,Extremely harmful,3,3,Probably not,Probably not,Definitely not,50,50,10,Extremely harmful,1,1,Probably not,Probably not,Definitely not,50,50,30,Extremely harmful,2,2,Probably yes,Probably yes,Probably yes,50,50,20,Extremely harmful,1,2,Definitely not,Definitely not,Definitely not,50,50,10,Extremely harmful,2,3,Probably not,Probably not,Probably not,50,50,20,Extremely harmful,2,2,Probably yes,Probably yes,Probably yes,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,,People vaping,17,Young Control,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
R_306laEj05l5Vzd7,15,No,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,71,60,62,Very harmful,3,2,Probably not,Definitely not,Probably not,71,38,10,Very harmful,0,1,Definitely not,Definitely not,Definitely not,61,41,37,Very harmful,1,1,Probably not,Definitely not,Probably not,0,0,11.955,0,40,36,5,Very harmful,0,0,Definitely not,Definitely not,Definitely not,19.112,19.112,20.407,1,71,50,61,Very harmful,4,3,Probably not,Definitely not,Probably not,71,61,40,Very harmful,3,2,Probably not,Definitely not,Probably not,,People vaping,15,Old Control,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0
R_6PuAKKXLLOmsBLr,16,No,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,NA,NA,NA,,NA,NA,,,,42,32,28,Very harmful,2,0,Definitely not,Definitely not,Definitely not,40,8,7,Extremely harmful,1,0,Definitely not,Definitely not,Definitely not,36,38,3,Very harmful,2,1,Definitely not,Definitely not,Definitely not,0,0,11.801,0,28,31,35,Extremely harmful,1,0,Definitely not,Definitely not,Definitely not,0,0,12.251,0,36,43,17,Very harmful,3,3,Definitely not,Definitely not,Definitely not,35,33,29,Extremely harmful,2,2,Definitely not,Definitely not,Definitely not,People vaping and exercising,People vaping,16,Old Control,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
